Linux 5.4.0-132-generic (ku1rpaaxv008.kunet.ae) 	01/31/23 	_x86_64_	(8 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
13:35:01          4      2.77      0.00      0.47      0.00      0.00      0.00      0.00      0.00      0.00     96.75
13:35:01          5      1.47      0.00      0.25      0.00      0.00      0.00      0.00      0.00      0.00     98.28
13:35:01          6      0.21      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.74
13:35:01          7      0.21      0.00      0.06      0.00      0.00      0.00      0.00      0.00      0.00     99.73
13:45:01        all      0.78      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.07
13:45:01          0      1.43      0.00      0.26      0.00      0.00      0.00      0.00      0.00      0.00     98.32
13:45:01          1      0.18      0.00      0.03      0.01      0.00      0.00      0.00      0.00      0.00     99.78
13:45:01          2      0.10      0.00      0.03      0.01      0.00      0.00      0.00      0.00      0.00     99.87
13:45:01          3      0.06      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.89
13:45:01          4      2.68      0.00      0.51      0.00      0.00      0.00      0.00      0.00      0.00     96.80
13:45:01          5      1.15      0.00      0.22      0.00      0.00      0.00      0.00      0.00      0.00     98.63
13:45:01          6      0.26      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.67
13:45:01          7      0.35      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.58
13:55:01        all      0.80      0.00      0.16      0.00      0.00      0.00      0.00      0.00      0.00     99.04
13:55:01          0      0.94      0.00      0.17      0.00      0.00      0.00      0.00      0.00      0.00     98.88
13:55:01          1      0.11      0.00      0.03      0.01      0.00      0.00      0.00      0.00      0.00     99.85
13:55:01          2      0.23      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.72
13:55:01          3      0.09      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.86
13:55:01          4      2.72      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     96.78
13:55:01          5      1.29      0.00      0.23      0.00      0.00      0.00      0.00      0.00      0.00     98.48
13:55:01          6      0.31      0.00      0.08      0.00      0.00      0.00      0.00      0.00      0.00     99.62
13:55:01          7      0.72      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.13
14:05:01        all      0.80      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.05
14:05:01          0      1.42      0.00      0.24      0.00      0.00      0.00      0.00      0.00      0.00     98.33
14:05:01          1      0.14      0.00      0.03      0.01      0.00      0.00      0.00      0.00      0.00     99.82
14:05:01          2      0.19      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.77
14:05:01          3      0.10      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.85
14:05:01          4      2.77      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     96.72
14:05:01          5      0.31      0.00      0.06      0.00      0.00      0.00      0.00      0.00      0.00     99.63
14:05:01          6      1.09      0.00      0.21      0.00      0.00      0.00      0.00      0.00      0.00     98.70
14:05:01          7      0.36      0.00      0.08      0.00      0.00      0.00      0.00      0.00      0.00     99.55
14:15:01        all      0.78      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.07
14:15:01          0      0.74      0.00      0.14      0.00      0.00      0.00      0.00      0.00      0.00     99.12
14:15:01          1      0.31      0.00      0.05      0.01      0.00      0.00      0.00      0.00      0.00     99.63
14:15:01          2      0.15      0.00      0.03      0.00      0.00      0.00      0.00      0.00      0.00     99.83
14:15:01          3      0.06      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.89
14:15:01          4      2.77      0.00      0.51      0.00      0.00      0.00      0.00      0.00      0.00     96.71
14:15:01          5      0.90      0.00      0.16      0.00      0.00      0.00      0.00      0.00      0.00     98.93
14:15:01          6      0.62      0.00      0.12      0.00      0.00      0.00      0.00      0.00      0.00     99.26
14:15:01          7      0.70      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.14
14:25:01        all      0.82      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.02
14:25:01          0      1.49      0.00      0.27      0.00      0.00      0.00      0.00      0.00      0.00     98.24
14:25:01          1      0.21      0.00      0.04      0.01      0.00      0.00      0.00      0.00      0.00     99.74
14:25:01          2      0.13      0.00      0.03      0.01      0.00      0.00      0.00      0.00      0.00     99.84
14:25:01          3      0.06      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.90
14:25:01          4      2.95      0.00      0.51      0.00      0.00      0.00      0.00      0.00      0.00     96.54
14:25:01          5      1.40      0.00      0.24      0.00      0.00      0.00      0.00      0.00      0.00     98.36
14:25:01          6      0.27      0.00      0.06      0.00      0.00      0.00      0.00      0.00      0.00     99.67
14:25:01          7      0.09      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.90
14:35:01        all      0.80      0.00      0.16      0.00      0.00      0.00      0.00      0.00      0.00     99.04
14:35:01          0      1.11      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     98.69
14:35:01          1      0.30      0.00      0.07      0.02      0.00      0.00      0.00      0.00      0.00     99.62
14:35:01          2      0.22      0.00      0.03      0.00      0.00      0.00      0.00      0.00      0.00     99.75
14:35:01          3      0.07      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.88
14:35:01          4      2.75      0.00      0.52      0.00      0.00      0.00      0.00      0.00      0.00     96.73
14:35:01          5      1.12      0.00      0.21      0.00      0.00      0.00      0.00      0.00      0.00     98.67
14:35:01          6      0.26      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.69
14:35:01          7      0.59      0.00      0.11      0.00      0.00      0.00      0.00      0.00      0.00     99.30

14:35:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
14:45:01        all      0.79      0.00      0.14      0.00      0.00      0.00      0.00      0.00      0.00     99.07
14:45:01          0      0.30      0.00      0.06      0.00      0.00      0.00      0.00      0.00      0.00     99.64
14:45:01          1      0.04      0.00      0.02      0.01      0.00      0.00      0.00      0.00      0.00     99.94
14:45:01          2      0.05      0.00      0.01      0.01      0.00      0.00      0.00      0.00      0.00     99.93
14:45:01          3      0.07      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.90
14:45:01          4      2.74      0.00      0.49      0.00      0.00      0.00      0.00      0.00      0.00     96.77
14:45:01          5      1.50      0.00      0.24      0.00      0.00      0.00      0.00      0.00      0.00     98.25
14:45:01          6      0.38      0.00      0.08      0.00      0.00      0.00      0.00      0.00      0.00     99.54
14:45:01          7      1.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     98.60
14:55:01        all      0.78      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.07
14:55:01          0      0.27      0.00      0.06      0.00      0.00      0.00      0.00      0.00      0.00     99.67
14:55:01          1      0.06      0.00      0.02      0.01      0.00      0.00      0.00      0.00      0.00     99.91
14:55:01          2      0.09      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.89
14:55:01          3      0.04      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.92
14:55:01          4      2.68      0.00      0.49      0.00      0.00      0.00      0.00      0.00      0.00     96.83
14:55:01          5      1.52      0.00      0.25      0.00      0.00      0.00      0.00      0.00      0.00     98.24
14:55:01          6      0.44      0.00      0.10      0.00      0.00      0.00      0.00      0.00      0.00     99.46
14:55:01          7      1.15      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     98.65
15:05:01        all      0.79      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.06
15:05:01          0      0.33      0.00      0.06      0.00      0.00      0.00      0.00      0.00      0.00     99.60
15:05:01          1      0.16      0.00      0.03      0.01      0.00      0.00      0.00      0.00      0.00     99.80
15:05:01          2      0.08      0.00      0.02      0.01      0.00      0.00      0.00      0.00      0.00     99.90
15:05:01          3      0.05      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.91
15:05:01          4      2.53      0.00      0.46      0.00      0.00      0.00      0.00      0.00      0.00     97.01
15:05:01          5      1.37      0.00      0.24      0.00      0.00      0.00      0.00      0.00      0.00     98.39
15:05:01          6      0.49      0.00      0.10      0.00      0.00      0.00      0.00      0.00      0.00     99.41
15:05:01          7      1.28      0.00      0.22      0.00      0.00      0.00      0.00      0.00      0.00     98.50
15:15:01        all      0.80      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.05
15:15:01          0      1.44      0.00      0.23      0.00      0.00      0.00      0.00      0.00      0.00     98.33
15:15:01          1      0.25      0.00      0.05      0.01      0.00      0.00      0.00      0.00      0.00     99.68
15:15:01          2      0.13      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.85
15:15:01          3      0.07      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.88
15:15:01          4      2.78      0.00      0.52      0.00      0.00      0.00      0.00      0.00      0.00     96.70
15:15:01          5      1.00      0.00      0.17      0.00      0.00      0.00      0.00      0.00      0.00     98.83
15:15:01          6      0.42      0.00      0.08      0.00      0.00      0.00      0.00      0.00      0.00     99.51
15:15:01          7      0.33      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.61
15:25:01        all      0.83      0.00      0.16      0.00      0.00      0.00      0.00      0.00      0.00     99.01
15:25:01          0      1.30      0.00      0.23      0.00      0.00      0.00      0.00      0.00      0.00     98.47
15:25:01          1      0.23      0.00      0.05      0.02      0.00      0.00      0.00      0.00      0.00     99.70
15:25:01          2      0.18      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.77
15:25:01          3      0.07      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.88
15:25:01          4      2.89      0.00      0.52      0.00      0.00      0.00      0.00      0.00      0.00     96.58
15:25:01          5      0.11      0.00      0.03      0.00      0.00      0.00      0.00      0.00      0.00     99.87
15:25:01          6      1.50      0.00      0.26      0.00      0.00      0.00      0.00      0.00      0.00     98.24
15:25:01          7      0.34      0.00      0.08      0.00      0.00      0.00      0.00      0.00      0.00     99.58
15:35:01        all      0.80      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.04
15:35:01          0      0.96      0.00      0.19      0.00      0.00      0.00      0.00      0.00      0.00     98.84
15:35:01          1      0.26      0.00      0.05      0.01      0.00      0.00      0.00      0.00      0.00     99.67
15:35:01          2      0.39      0.00      0.05      0.01      0.00      0.00      0.00      0.00      0.00     99.55
15:35:01          3      0.17      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.78
15:35:01          4      2.35      0.00      0.46      0.00      0.00      0.00      0.00      0.00      0.00     97.19
15:35:01          5      0.99      0.00      0.19      0.00      0.00      0.00      0.00      0.00      0.00     98.82
15:35:01          6      0.58      0.00      0.11      0.00      0.00      0.00      0.00      0.00      0.00     99.31
15:35:01          7      0.69      0.00      0.13      0.00      0.00      0.00      0.00      0.00      0.00     99.18
15:45:01        all      0.79      0.00      0.16      0.00      0.00      0.00      0.00      0.00      0.00     99.05
15:45:01          0      0.45      0.00      0.10      0.00      0.00      0.00      0.00      0.00      0.00     99.45
15:45:01          1      0.21      0.00      0.05      0.01      0.00      0.00      0.00      0.00      0.00     99.73
15:45:01          2      1.30      0.00      0.24      0.00      0.00      0.00      0.00      0.00      0.00     98.45
15:45:01          3      0.35      0.00      0.08      0.00      0.00      0.00      0.00      0.00      0.00     99.57
15:45:01          4      0.06      0.00      0.01      0.00      0.00      0.00      0.00      0.00      0.00     99.92
15:45:01          5      0.06      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.90
15:45:01          6      2.84      0.00      0.53      0.00      0.00      0.00      0.00      0.00      0.00     96.63
15:45:01          7      1.04      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     98.76
15:55:01        all      0.82      0.00      0.16      0.06      0.00      0.00      0.00      0.00      0.00     98.96
15:55:01          0      0.32      0.00      0.06      0.01      0.00      0.00      0.01      0.00      0.00     99.61
15:55:01          1      0.52      0.00      0.11      0.01      0.00      0.00      0.00      0.00      0.00     99.35
15:55:01          2      0.86      0.00      0.16      0.00      0.00      0.00      0.00      0.00      0.00     98.98
15:55:01          3      0.34      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.59
15:55:01          4      0.20      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.75
15:55:01          5      0.06      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.89
15:55:01          6      2.91      0.00      0.53      0.00      0.00      0.00      0.00      0.00      0.00     96.56
15:55:01          7      1.34      0.00      0.26      0.44      0.00      0.00      0.00      0.00      0.00     97.96
16:05:01        all      0.83      0.00      0.16      0.07      0.00      0.00      0.00      0.00      0.00     98.94
16:05:01          0      0.67      0.00      0.13      0.00      0.00      0.00      0.00      0.00      0.00     99.19
16:05:01          1      1.17      0.00      0.23      0.01      0.00      0.00      0.00      0.00      0.00     98.58
16:05:01          2      0.39      0.00      0.09      0.00      0.00      0.00      0.00      0.00      0.00     99.52
16:05:01          3      0.28      0.00      0.05      0.01      0.00      0.00      0.00      0.00      0.00     99.66
16:05:01          4      0.21      0.00      0.06      0.00      0.00      0.00      0.00      0.00      0.00     99.73
16:05:01          5      0.06      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.88
16:05:01          6      2.89      0.00      0.48      0.01      0.00      0.00      0.00      0.00      0.00     96.62
16:05:01          7      0.99      0.00      0.19      0.51      0.00      0.00      0.01      0.00      0.00     98.31
Average:        all      0.91      0.00      0.17      0.02      0.00      0.00      0.00      0.00      0.00     98.90
Average:          0      0.90      0.00      0.17      0.01      0.00      0.00      0.00      0.00      0.00     98.91
Average:          1      0.33      0.00      0.06      0.06      0.00      0.00      0.00      0.00      0.00     99.54
Average:          2      0.98      0.00      0.15      0.01      0.00      0.00      0.00      0.00      0.00     98.85
Average:          3      0.69      0.00      0.14      0.03      0.00      0.00      0.00      0.00      0.00     99.15
Average:          4      1.49      0.00      0.29      0.01      0.00      0.00      0.00      0.00      0.00     98.21
Average:          5      1.17      0.00      0.19      0.02      0.00      0.00      0.00      0.00      0.00     98.62
Average:          6      0.73      0.00      0.13      0.01      0.00      0.00      0.00      0.00      0.00     99.13
Average:          7      1.00      0.00      0.20      0.01      0.00      0.00      0.00      0.00      0.00     98.79

00:00:01       proc/s   cswch/s
00:05:01         2.14    106.94
00:15:01         2.01    104.03
00:25:01         2.35    147.30
00:35:01         2.05    105.71
00:45:01         2.01    102.21
00:55:01         2.01     99.88
01:05:01         2.10    105.61
01:15:01         2.01    101.22
01:25:01         2.00    102.73
01:35:01         2.05    106.12
01:45:01         2.01    102.32
01:55:01         2.35    151.69
02:05:01         2.10    106.88
02:15:01         2.01    102.09
02:25:01         2.01    104.68
02:35:01         2.08    107.31
02:45:01         1.99    101.68
02:55:01         2.02    101.74
03:05:02         2.10    105.71
03:15:01         2.01    102.83
03:25:01         2.35    151.92
03:35:01         2.05    104.03
03:45:01         2.00    100.86
03:55:01         2.01    100.74
04:05:01         2.11    105.68
04:15:01         2.00    100.13
04:25:01         2.01    102.70
04:35:01         2.06    123.53
04:45:01         2.01    100.43
04:55:01         2.40    165.73
05:05:01         2.12    108.04
05:15:01         1.99    102.93
05:25:01         2.01    103.34
05:35:01         2.05    102.10
05:45:01         2.01    101.80
05:55:01         2.01    103.02
06:05:01         2.09    104.51
06:15:01         2.00    101.05
06:25:01         2.35    149.10
06:35:01         5.58    695.46
06:45:01         2.26    130.84
06:55:01         2.16    110.67
07:05:01         2.11    105.91
07:15:01         1.99    103.00
07:25:01         2.01    103.04
07:35:01         2.05    102.88
07:45:01         2.01    103.06
07:55:01         2.37    156.25
08:05:01         2.09    104.80
08:15:01         2.08    103.48
08:25:01         2.01    103.23
08:35:01         2.05    104.07
08:45:01         2.00    102.45
08:55:01         2.01    100.70
09:05:01         2.10    105.14
09:15:01         2.00    102.00
09:25:01         2.35    147.61
09:35:01         2.08    106.51
09:45:01         2.00    101.86
09:55:01         2.01    103.01
10:05:01         2.09    108.09
10:15:01         2.43    124.79
10:25:01         2.03    106.15
10:35:01         2.11    107.60
10:45:01         2.01    100.08
10:55:01         2.64    182.70
11:05:01         2.32    128.35
11:15:01         2.03    105.42
11:25:01         2.06    105.13
11:35:01         2.04    103.80
11:45:01         2.00    100.25
11:55:01         2.01    102.26
12:05:01         2.11    106.28
12:15:01         2.05    106.40
12:25:01         3.08    164.93
12:35:01         2.08    109.50
12:45:01         2.07    113.40
12:55:01         2.01    103.70
13:05:01         2.10    106.35
13:15:01         2.03    105.07
13:25:01         2.02    103.76
13:35:01         2.07    105.86
13:45:01         2.12    105.99
13:55:01         2.38    155.53
14:05:01         2.09    107.59
14:15:01         1.99    101.94
14:25:01         1.99    104.18
14:35:01         2.07    105.90
14:45:01         2.01    103.23
14:55:01         2.01    102.39
15:05:01         2.12    106.75
15:15:01         2.00    102.62
15:25:01         2.33    147.89
15:35:01         2.06    104.95
15:45:01         2.00    103.11
15:55:01         2.40    118.78
16:05:01         2.39    133.57
Average:         2.14    117.59

00:00:01     pswpin/s pswpout/s
00:05:01         0.00      0.00
00:15:01         0.00      0.00
00:25:01         0.00      0.00
00:35:01         0.00      0.00
00:45:01         0.00      0.00
00:55:01         0.00      0.00
01:05:01         0.00      0.00
01:15:01         0.00      0.00
01:25:01         0.00      0.00
01:35:01         0.00      0.00
01:45:01         0.00      0.00
01:55:01         0.00      0.00
02:05:01         0.00      0.00
02:15:01         0.00      0.00
02:25:01         0.00      0.00
02:35:01         0.00      0.00
02:45:01         0.00      0.00
02:55:01         0.00      0.00
03:05:02         0.00      0.00
03:15:01         0.00      0.00
03:25:01         0.00      0.00
03:35:01         0.00      0.00
03:45:01         0.00      0.00
03:55:01         0.00      0.00
04:05:01         0.00      0.00
04:15:01         0.00      0.00
04:25:01         0.00      0.00
04:35:01         0.00      0.00
04:45:01         0.00      0.00
04:55:01         0.00      0.00
05:05:01         0.00      0.00
05:15:01         0.00      0.00
05:25:01         0.00      0.00
05:35:01         0.00      0.00
05:45:01         0.00      0.00
05:55:01         0.00      0.00
06:05:01         0.00      0.00
06:15:01         0.00      0.00
06:25:01         0.00      0.00
06:35:01         0.00      0.65
06:45:01         0.00      0.07
06:55:01         0.00      0.03
07:05:01         0.00      0.00
07:15:01         0.00      0.00
07:25:01         0.00      0.00
07:35:01         0.00      0.00
07:45:01         0.00      0.00
07:55:01         0.00      0.00
08:05:01         0.00      0.00
08:15:01         0.00      0.00
08:25:01         0.00      0.00
08:35:01         0.00      0.00
08:45:01         0.00      0.00
08:55:01         0.00      0.00
09:05:01         0.00      0.00
09:15:01         0.00      0.00
09:25:01         0.00      0.00
09:35:01         0.00      0.00
09:45:01         0.00      0.00
09:55:01         0.00      0.00
10:05:01         0.00      0.00
10:15:01         0.01      0.00
10:25:01         0.00      0.00
10:35:01         0.00      0.00
10:45:01         0.00      0.00
10:55:01         0.00      0.00
11:05:01         0.00      0.00
11:15:01         0.00      0.00
11:25:01         0.00      0.00
11:35:01         0.00      0.00
11:45:01         0.00      0.00
11:55:01         0.00      0.00
12:05:01         0.00      0.00
12:15:01         0.00      0.00
12:25:01         0.00      0.00
12:35:01         0.00      0.00
12:45:01         0.00      0.00
12:55:01         0.00      0.00
13:05:01         0.00      0.00
13:15:01         0.00      0.00
13:25:01         0.00      0.00
13:35:01         0.00      0.00
13:45:01         0.00      0.00
13:55:01         0.00      0.00
14:05:01         0.00      0.00
14:15:01         0.00      0.00
14:25:01         0.00      0.00
14:35:01         0.00      0.00
14:45:01         0.00      0.00
14:55:01         0.00      0.00
15:05:01         0.00      0.00
15:15:01         0.00      0.00
15:25:01         0.00      0.00
15:35:01         0.00      0.00
15:45:01         0.00      0.00
15:55:01         0.00      0.00
16:05:01         0.00      0.00
Average:         0.00      0.01

00:00:01     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
00:05:01         0.00      8.66   3692.84      0.00   2897.21      0.00      0.00      0.00      0.00
00:15:01         0.00      3.26   3590.34      0.00   2811.37      0.00      0.00      0.00      0.00
00:25:01         0.00     27.42   3754.90      0.00   2919.16      0.00      0.00      0.00      0.00
00:35:01         0.00      4.13   3610.12      0.00   2835.05      0.00      0.00      0.00      0.00
00:45:01         0.00      3.34   3588.84      0.00   2809.62      0.00      0.00      0.00      0.00
00:55:01         0.00      3.35   3589.09      0.00   2809.73      0.00      0.00      0.00      0.00
01:05:01         0.00      5.09   3647.37      0.00   2853.30      0.00      0.00      0.00      0.00
01:15:01         0.01      3.42   3588.61      0.00   2808.49      0.00      0.00      0.00      0.00
01:25:01         0.00      4.64   3576.40      0.00   2798.04      0.00      0.00      0.00      0.00
01:35:01         0.00      4.70   3626.55      0.00   2840.96      0.00      0.00      0.00      0.00
01:45:01         0.00      3.27   3589.49      0.00   2808.86      0.00      0.00      0.00      0.00
01:55:01         0.00     28.67   3736.02      0.00   2910.65      0.00      0.00      0.00      0.00
02:05:01         0.00      5.10   3650.90      0.00   2857.29      0.00      0.00      0.00      0.00
02:15:01         0.00      3.32   3589.62      0.00   2809.85      0.00      0.00      0.00      0.00
02:25:01         0.00      4.10   3577.90      0.00   2800.44      0.00      0.00      0.00      0.00
02:35:01         0.01    157.30   3673.23      0.00   2911.45      0.00      0.00      0.00      0.00
02:45:01         0.00      3.31   3581.90      0.00   2803.41      0.00      0.00      0.00      0.00
02:55:01         0.00      3.34   3604.03      0.00   2821.19      0.00      0.00      0.00      0.00
03:05:02         0.00      5.10   3649.90      0.00   2854.52      0.00      0.00      0.00      0.00
03:15:01         0.00      3.97   3593.80      0.00   2811.04      0.00      0.00      0.00      0.00
03:25:01         0.00     37.15   3743.72      0.00   2918.22      0.00      0.00      0.00      0.00
03:35:01         0.00      4.30   3616.58      0.00   2834.34      0.00      0.00      0.00      0.00
03:45:01         0.00      3.31   3586.01      0.00   2808.11      0.00      0.00      0.00      0.00
03:55:01         0.00      3.47   3586.84      0.00   2807.43      0.00      0.00      0.00      0.00
04:05:01         0.00      5.07   3650.86      0.00   2854.32      0.00      0.00      0.00      0.00
04:15:01         0.00      3.39   3586.92      0.00   2808.29      0.00      0.00      0.00      0.00
04:25:01         0.00      4.06   3587.99      0.00   2807.90      0.00      0.00      0.00      0.00
04:35:01         0.01     10.46   3613.92      0.00   2832.43      0.00      0.00      0.00      0.00
